DATE,SUBSCRIBERS_GAINED,SUBSCRIBERS_LOST,VIEWS,WATCH_HOURS,LIKES,SHARES,COMMENTS,TOTAL_SUBSCRIBERS
2014-12-18,78,19,3730,391,195,39,19,46144
2014-12-19,73,18,3514,367,183,36,18,46199
2014-12-20,65,16,4726,492,246,32,16,46248
2014-12-21,61,15,4443,460,229,30,15,46294
2014-12-22,53,13,2562,265,132,26,13,46334
2014-12-23,62,15,3042,313,156,31,15,46381
2014-12-24,66,16,3222,331,165,33,16,46431
2014-12-25,61,15,2978,305,152,30,15,46477
2014-12-26,66,16,3275,334,167,33,16,46527
2014-12-27,68,17,5035,511,255,34,17,46578
2014-12-28,66,16,4905,496,247,33,16,46628
2014-12-29,63,15,3140,317,158,31,15,46676
2014-12-30,69,17,3429,345,172,34,17,46728
2014-12-31,70,17,3535,354,177,35,17,46781
2015-01-01,60,15,3029,302,151,30,15,46826
2015-01-02,77,19,3894,388,194,38,19,46884
2015-01-03,67,16,5088,504,252,33,16,46935
2015-01-04,68,17,5169,511,255,34,17,46986
2015-01-05,72,18,3698,364,182,36,18,47040
2015-01-06,69,17,3547,348,174,34,17,47092
2015-01-07,74,18,3813,373,186,37,18,47148
2015-01-08,70,17,3594,351,175,35,17,47201
2015-01-09,64,16,3292,320,160,32,16,47249
2015-01-10,70,17,5473,531,265,35,17,47302
2015-01-11,60,15,4696,453,226,30,15,47347
2015-01-12,69,17,3587,345,172,34,17,47399
2015-01-13,68,17,3549,341,170,34,17,47450
2015-01-14,67,16,3500,335,167,33,16,47501
2015-01-15,67,16,3542,338,169,33,16,47552
2015-01-16,55,13,2924,278,139,27,13,47594
2015-01-17,64,16,5125,486,243,32,16,47642
2015-01-18,69,17,5494,519,259,34,17,47694
2015-01-19,69,17,3700,348,174,34,17,47746
2015-01-20,61,15,3280,308,154,30,15,47792
2015-01-21,77,19,4132,387,193,38,19,47850
2015-01-22,62,15,3362,314,157,31,15,47897
2015-01-23,75,18,4053,377,188,37,18,47954
2015-01-24,71,17,5798,537,268,35,17,48008
2015-01-25,64,16,5219,483,241,32,16,48056
2015-01-26,81,20,4396,405,202,40,20,48117
2015-01-27,60,15,3298,303,151,30,15,48162
2015-01-28,75,18,4104,376,188,37,18,48219
2015-01-29,75,18,4149,379,189,37,18,48276
2015-01-30,64,16,3530,322,161,32,16,48324
2015-01-31,78,19,6487,589,294,39,19,48383
2015-02-01,67,16,5570,505,252,33,16,48434
2015-02-02,71,17,3931,355,177,35,17,48488
2015-02-03,71,17,3933,355,177,35,17,48542
2015-02-04,68,17,3793,341,170,34,17,48593
2015-02-05,74,18,4169,374,187,37,18,48649
2015-02-06,74,18,4175,374,187,37,18,48705
2015-02-07,57,14,4803,429,214,28,14,48748
2015-02-08,78,19,6600,588,294,39,19,48807
2015-02-09,57,14,3255,289,144,28,14,48850
2015-02-10,76,19,4318,383,191,38,19,48907
2015-02-11,77,19,4368,386,193,38,19,48965
2015-02-12,61,15,3507,309,154,30,15,49011
2015-02-13,66,16,3785,333,166,33,16,49061
2015-02-14,61,15,5282,463,231,30,15,49107
2015-02-15,68,17,5827,510,255,34,17,49158
2015-02-16,67,16,3858,337,168,33,16,49209
2015-02-17,75,18,4303,375,187,37,18,49266
2015-02-18,78,19,4526,394,197,39,19,49325
2015-02-19,79,19,4572,397,198,39,19,49385
2015-02-20,65,16,3795,329,164,32,16,49434
2015-02-21,68,17,5921,513,256,34,17,49485
2015-02-22,58,14,5040,435,217,29,14,49529
2015-02-23,64,16,3724,321,160,32,16,49577
2015-02-24,76,19,4453,383,191,38,19,49634
2015-02-25,81,20,4727,406,203,40,20,49695
2015-02-26,61,15,3575,307,153,30,15,49741
2015-02-27,65,16,3846,329,164,32,16,49790
2015-02-28,69,17,6129,523,261,34,17,49842
2015-03-01,72,18,6330,540,270,36,18,49896
2015-03-02,64,16,3781,322,161,32,16,49944
2015-03-03,73,18,4297,366,183,36,18,49999
2015-03-04,66,16,3934,334,167,33,16,50049
2015-03-05,70,17,4131,351,175,35,17,50102
2015-03-06,74,18,4373,371,185,37,18,50158
2015-03-07,70,17,6235,528,264,35,17,50211
2015-03-08,67,16,5968,504,252,33,16,50262
2015-03-09,69,17,4122,348,174,34,17,50314
2015-03-10,69,17,4138,349,174,34,17,50366
2015-03-11,67,16,4027,339,169,33,16,50417
2015-03-12,68,17,4080,343,171,34,17,50468
2015-03-13,81,20,4865,409,204,40,20,50529
2015-03-14,74,18,6656,559,279,37,18,50585
2015-03-15,68,17,6125,514,256,34,17,50636
2015-03-16,75,18,4507,378,189,37,18,50693
2015-03-17,68,17,4078,342,171,34,17,50744
2015-03-18,79,19,4720,395,197,39,19,50804
2015-03-19,73,18,4386,367,183,36,18,50859
2015-03-20,70,17,4189,350,175,35,17,50912
2015-03-21,74,18,6644,555,277,37,18,50968
2015-03-22,59,14,5367,448,223,29,14,51013
2015-03-23,63,15,3770,315,157,31,15,51061
2015-03-24,62,15,3745,312,156,31,15,51108
2015-03-25,72,18,4318,360,180,36,18,51162
2015-03-26,83,20,4999,417,208,41,20,51225
2015-03-27,87,21,5216,435,217,43,21,51291
2015-03-28,75,18,6810,567,283,37,18,51348
2015-03-29,74,18,6728,561,280,37,18,51404
2015-03-30,58,14,3504,292,146,29,14,51448
2015-03-31,67,16,4044,337,168,33,16,51499
2015-04-01,65,16,3943,328,164,32,16,51548
2015-04-02,66,16,4016,334,167,33,16,51598
2015-04-03,70,17,4211,351,175,35,17,51651
2015-04-04,68,17,6126,510,255,34,17,51702
2015-04-05,57,14,5159,429,214,28,14,51745
2015-04-06,76,19,4611,384,192,38,19,51802
2015-04-07,63,15,3830,319,159,31,15,51850
2015-04-08,73,18,4394,366,183,36,18,51905
2015-04-09,86,21,5184,432,216,43,21,51970
2015-04-10,65,16,3899,325,162,32,16,52019
2015-04-11,53,13,4811,400,199,26,13,52059
2015-04-12,69,17,6258,522,261,34,17,52111
2015-04-13,79,19,4767,398,199,39,19,52171
2015-04-14,85,21,5135,429,214,42,21,52235
2015-04-15,63,15,3766,315,157,31,15,52283
2015-04-16,75,18,4506,377,188,37,18,52340
2015-04-17,68,17,4092,342,171,34,17,52391
2015-04-18,71,17,6368,534,267,35,17,52445
2015-04-19,91,22,8137,682,340,45,22,52514
2015-04-20,61,15,3644,306,153,30,15,52560
2015-04-21,73,18,4397,369,184,36,18,52615
2015-04-22,75,18,4486,377,188,37,18,52672
2015-04-23,80,20,4749,400,200,40,20,52732
2015-04-24,72,18,4323,364,182,36,18,52786
2015-04-25,74,18,6616,558,279,37,18,52842
2015-04-26,69,17,6163,520,259,34,17,52894
2015-04-27,74,18,4389,371,185,37,18,52950
2015-04-28,69,17,4124,349,174,34,17,53002
2015-04-29,76,19,4532,384,192,38,19,53059
2015-04-30,69,17,4106,348,174,34,17,53111
2015-05-01,75,18,4420,375,187,37,18,53168
2015-05-02,72,18,6366,541,270,36,18,53222
2015-05-03,80,20,7097,604,301,40,20,53282
2015-05-04,72,18,4226,361,180,36,18,53336
2015-05-05,59,14,3490,298,149,29,14,53381
2015-05-06,81,20,4773,409,204,40,20,53442
2015-05-07,66,16,3851,330,165,33,16,53492
2015-05-08,67,16,3952,339,169,33,16,53543
2015-05-09,68,17,5959,513,256,34,17,53594
2015-05-10,82,20,7198,621,310,41,20,53656
2015-05-11,57,14,3314,286,143,28,14,53699
2015-05-12,95,23,5527,478,239,47,23,53771
2015-05-13,80,20,4645,403,201,40,20,53831
2015-05-14,74,18,4289,372,186,37,18,53887
2015-05-15,72,18,4166,362,181,36,18,53941
2015-05-16,75,18,6454,562,280,37,18,53998
2015-05-17,76,19,6591,576,288,38,19,54055
2015-05-18,77,19,4438,389,194,38,19,54113
2015-05-19,77,19,4394,385,192,38,19,54171
2015-05-20,73,18,4193,369,184,36,18,54226
2015-05-21,71,17,4067,358,179,35,17,54280
2015-05-22,72,18,4078,360,180,36,18,54334
2015-05-23,71,17,6079,538,268,35,17,54388
2015-05-24,81,20,6891,612,306,40,20,54449
2015-05-25,77,19,4363,388,194,38,19,54507
2015-05-26,51,12,2901,259,129,25,12,54546
2015-05-27,78,19,4371,391,195,39,19,54605
2015-05-28,74,18,4173,374,187,37,18,54661
2015-05-29,73,18,4078,366,183,36,18,54716
2015-05-30,70,17,5879,529,264,35,17,54769
2015-05-31,81,20,6789,613,306,40,20,54830
2015-06-01,80,20,4444,402,201,40,20,54890
2015-06-02,67,16,3738,339,169,33,16,54941
2015-06-03,76,19,4206,383,191,38,19,54998
2015-06-04,66,16,3641,332,166,33,16,55048
2015-06-05,63,15,3468,317,158,31,15,55096
2015-06-06,69,17,5643,517,258,34,17,55148
2015-06-07,80,20,6526,601,300,40,20,55208
2015-06-08,80,20,4376,404,202,40,20,55268
2015-06-09,77,19,4190,388,194,38,19,55326
2015-06-10,79,19,4264,396,198,39,19,55386
2015-06-11,77,19,4171,389,194,38,19,55444
2015-06-12,69,17,3702,346,173,34,17,55496
2015-06-13,77,19,6176,579,289,38,19,55554
2015-06-14,80,20,6377,600,300,40,20,55614
2015-06-15,79,19,4222,398,199,39,19,55674
2015-06-16,82,20,4381,414,207,41,20,55736
2015-06-17,79,19,4182,397,198,39,19,55796
2015-06-18,76,19,4032,384,192,38,19,55853
2015-06-19,82,20,4300,411,205,41,20,55915
2015-06-20,74,18,5796,555,277,37,18,55971
2015-06-21,67,16,5285,508,253,33,16,56022
2015-06-22,73,18,3790,365,182,36,18,56077
2015-06-23,68,17,3556,344,172,34,17,56128
2015-06-24,69,17,3573,347,173,34,17,56180
2015-06-25,73,18,3765,367,183,36,18,56235
2015-06-26,68,17,3508,343,171,34,17,56286
2015-06-27,72,18,5523,541,270,36,18,56340
2015-06-28,60,15,4606,453,226,30,15,56385
2015-06-29,76,19,3857,381,190,38,19,56442
2015-06-30,74,18,3767,373,186,37,18,56498
2015-07-01,68,17,3448,343,171,34,17,56549
2015-07-02,79,19,3991,398,199,39,19,56609
2015-07-03,81,20,4083,409,204,40,20,56670
2015-07-04,62,15,4685,471,235,31,15,56717
2015-07-05,69,17,5142,517,258,34,17,56769
2015-07-06,69,17,3415,345,172,34,17,56821
2015-07-07,67,16,3342,339,169,33,16,56872
2015-07-08,81,20,3983,406,203,40,20,56933
2015-07-09,73,18,3595,367,183,36,18,56988
2015-07-10,73,18,3559,365,182,36,18,57043
2015-07-11,60,15,4371,450,225,30,15,57088
2015-07-12,79,19,5797,598,298,39,19,57148
2015-07-13,65,16,3174,329,164,32,16,57197
2015-07-14,75,18,3634,378,189,37,18,57254
2015-07-15,77,19,3701,386,193,38,19,57312
2015-07-16,85,21,4079,427,213,42,21,57376
2015-07-17,65,16,3111,327,163,32,16,57425
2015-07-18,52,13,3736,394,196,26,13,57464
2015-07-19,76,19,5435,574,286,38,19,57521
2015-07-20,89,22,4186,445,222,44,22,57588
2015-07-21,84,21,3975,424,212,42,21,57651
2015-07-22,77,19,3600,385,192,38,19,57709
2015-07-23,71,17,3342,359,179,35,17,57763
2015-07-24,81,20,3788,408,204,40,20,57824
2015-07-25,68,17,4732,511,255,34,17,57875
2015-07-26,79,19,5476,594,297,39,19,57935
2015-07-27,79,19,3650,397,198,39,19,57995
2015-07-28,83,20,3832,418,209,41,20,58058
2015-07-29,96,24,4408,483,241,48,24,58130
2015-07-30,78,19,3579,393,196,39,19,58189
2015-07-31,71,17,3259,359,179,35,17,58243
2015-08-01,75,18,5123,567,283,37,18,58300
2015-08-02,62,15,4216,468,234,31,15,58347
2015-08-03,70,17,3169,353,176,35,17,58400
2015-08-04,72,18,3257,364,182,36,18,58454
2015-08-05,72,18,3209,360,180,36,18,58508
2015-08-06,77,19,3428,386,193,38,19,58566
2015-08-07,69,17,3091,349,174,34,17,58618
2015-08-08,84,21,5604,634,316,42,21,58681
2015-08-09,76,19,5026,570,285,38,19,58738
2015-08-10,76,19,3338,380,190,38,19,58795
2015-08-11,73,18,3224,368,184,36,18,58850
2015-08-12,77,19,3376,387,193,38,19,58908
2015-08-13,82,20,3589,413,206,41,20,58970
2015-08-14,69,17,3021,348,174,34,17,59022
2015-08-15,71,17,4624,534,267,35,17,59076
2015-08-16,74,18,4788,555,277,37,18,59132
2015-08-17,66,16,2842,330,165,33,16,59182
2015-08-18,70,17,3007,351,175,35,17,59235
2015-08-19,72,18,3113,364,182,36,18,59289
2015-08-20,83,20,3546,416,208,41,20,59352
2015-08-21,78,19,3340,393,196,39,19,59411
2015-08-22,78,19,4965,585,292,39,19,59470
2015-08-23,83,20,5274,624,312,41,20,59533
2015-08-24,75,18,3189,378,189,37,18,59590
2015-08-25,79,19,3353,398,199,39,19,59650
2015-08-26,76,19,3187,380,190,38,19,59707
2015-08-27,78,19,3299,394,197,39,19,59766
2015-08-28,72,18,3021,362,181,36,18,59820
2015-08-29,58,14,3632,435,217,29,14,59864
2015-08-30,75,18,4731,568,283,37,18,59921
2015-08-31,87,21,3646,439,219,43,21,59987
2015-09-01,84,21,3481,420,210,42,21,60050
2015-09-02,84,21,3489,422,211,42,21,60113
2015-09-03,86,21,3569,433,216,43,21,60178
2015-09-04,77,19,3199,389,194,38,19,60236
2015-09-05,78,19,4844,589,294,39,19,60295
2015-09-06,72,18,4451,543,271,36,18,60349
2015-09-07,74,18,3059,374,187,37,18,60405
2015-09-08,82,20,3350,410,205,41,20,60467
2015-09-09,86,21,3531,433,216,43,21,60532
2015-09-10,76,19,3104,381,190,38,19,60589
2015-09-11,73,18,3003,369,184,36,18,60644
2015-09-12,77,19,4712,580,289,38,19,60702
2015-09-13,82,20,4992,615,307,41,20,60764
2015-09-14,66,16,2683,331,165,33,16,60814
2015-09-15,59,14,2414,298,149,29,14,60859
2015-09-16,73,18,2959,366,183,36,18,60914
2015-09-17,68,17,2748,340,170,34,17,60965
2015-09-18,73,18,2969,368,184,36,18,61020
2015-09-19,76,19,4621,573,286,38,19,61077
2015-09-20,74,18,4475,556,277,37,18,61133
2015-09-21,89,22,3578,445,222,44,22,61200
2015-09-22,80,20,3225,401,200,40,20,61260
2015-09-23,80,20,3217,401,200,40,20,61320
2015-09-24,82,20,3316,413,206,41,20,61382
2015-09-25,69,17,2767,345,172,34,17,61434
2015-09-26,86,21,5169,645,322,43,21,61499
2015-09-27,77,19,4649,580,289,38,19,61557
2015-09-28,83,20,3332,416,208,41,20,61620
2015-09-29,69,17,2788,348,174,34,17,61672
2015-09-30,65,16,2639,329,164,32,16,61721
2015-10-01,84,21,3381,422,211,42,21,61784
2015-10-02,81,20,3245,405,202,40,20,61845
2015-10-03,71,17,4269,532,265,35,17,61899
2015-10-04,71,17,4288,535,267,35,17,61953
2015-10-05,87,21,3486,435,217,43,21,62019
2015-10-06,69,17,2762,345,172,34,17,62071
2015-10-07,91,22,3653,456,228,45,22,62140
2015-10-08,71,17,2857,356,178,35,17,62194
2015-10-09,83,20,3344,417,208,41,20,62257
2015-10-10,75,18,4565,568,283,37,18,62314
2015-10-11,83,20,5011,624,312,41,20,62377
2015-10-12,74,18,2982,371,185,37,18,62433
2015-10-13,77,19,3107,386,193,38,19,62491
2015-10-14,78,19,3175,394,197,39,19,62550
2015-10-15,70,17,2849,353,176,35,17,62603
2015-10-16,84,21,3406,422,211,42,21,62666
2015-10-17,74,18,4520,559,279,37,18,62722
2015-10-18,76,19,4663,576,288,38,19,62779
2015-10-19,70,17,2870,354,177,35,17,62832
2015-10-20,58,14,2374,293,146,29,14,62876
2015-10-21,77,19,3137,386,193,38,19,62934
2015-10-22,97,24,3978,489,244,48,24,63007
2015-10-23,85,21,3462,425,212,42,21,63071
2015-10-24,78,19,4817,591,295,39,19,63130
2015-10-25,76,19,4708,576,288,38,19,63187
2015-10-26,79,19,3238,396,198,39,19,63247
2015-10-27,83,20,3415,417,208,41,20,63310
2015-10-28,69,17,11448,349,696,136,68,63362
2015-10-29,88,22,3615,440,220,44,22,63428
2015-10-30,84,21,3494,424,212,42,21,63491
2015-10-31,84,21,5255,636,318,42,21,63554
2015-11-01,82,20,5131,619,309,41,20,63616
2015-11-02,79,19,3292,397,198,39,19,63676
2015-11-03,84,21,3516,423,211,42,21,63739
2015-11-04,84,21,3498,420,210,42,21,63802
2015-11-05,76,19,3194,383,191,38,19,63859
2015-11-06,74,18,3131,374,187,37,18,63915
2015-11-07,80,20,5047,601,300,40,20,63975
2015-11-08,91,22,5787,688,343,45,22,64044
2015-11-09,69,17,2935,348,174,34,17,64096
2015-11-10,67,16,2867,339,169,33,16,64147
2015-11-11,81,20,3426,405,202,40,20,64208
2015-11-12,80,20,3398,400,200,40,20,64268
2015-11-13,81,20,3450,405,202,40,20,64329
2015-11-14,81,20,5228,612,306,40,20,64390
2015-11-15,78,19,5005,585,292,39,19,64449
2015-11-16,91,22,3934,458,229,45,22,64518
2015-11-17,67,16,2885,335,167,33,16,64569
2015-11-18,73,18,3162,366,183,36,18,64624
2015-11-19,79,19,3423,395,197,39,19,64684
2015-11-20,66,16,2902,334,167,33,16,64734
2015-11-21,78,19,5140,589,294,39,19,64793
2015-11-22,93,23,6129,702,351,46,23,64863
2015-11-23,80,20,3526,402,201,40,20,64923
2015-11-24,82,20,3616,411,205,41,20,64985
2015-11-25,70,17,3103,352,176,35,17,65038
2015-11-26,75,18,3347,378,189,37,18,65095
2015-11-27,77,19,3449,389,194,38,19,65153
2015-11-28,78,19,5229,586,292,39,19,65212
2015-11-29,91,22,6121,685,342,45,22,65281
2015-11-30,85,21,3836,428,214,42,21,65345
2015-12-01,72,18,3245,361,180,36,18,65399
2015-12-02,83,20,3758,417,208,41,20,65462
2015-12-03,85,21,3869,427,213,42,21,65526
2015-12-04,90,22,4124,454,227,45,22,65594
2015-12-05,94,23,6463,709,354,47,23,65665
2015-12-06,73,18,5038,550,274,36,18,65720
2015-12-07,75,18,3450,376,188,37,18,65777
2015-12-08,71,17,3298,358,179,35,17,65831
2015-12-09,80,20,3703,401,200,40,20,65891
2015-12-10,86,21,3987,430,215,43,21,65956
2015-12-11,90,22,4206,452,226,45,22,66024
2015-12-12,81,20,5726,613,306,40,20,66085
2015-12-13,79,19,5613,598,298,39,19,66145
2015-12-14,84,21,3943,420,210,42,21,66208
2015-12-15,75,18,3576,379,189,37,18,66265
2015-12-16,100,25,4742,501,250,50,25,66340
2015-12-17,69,17,3307,348,174,34,17,66392
2015-12-18,84,21,4033,423,211,42,21,66455
2015-12-19,100,25,7178,750,375,50,25,66530
2015-12-20,83,20,6002,625,312,41,20,66593
2015-12-21,81,20,3942,409,204,40,20,66654
2015-12-22,80,20,3893,403,201,40,20,66714
2015-12-23,82,20,3985,411,205,41,20,66776
2015-12-24,95,23,4637,476,238,47,23,66848
2015-12-25,65,16,3191,327,163,32,16,66897
2015-12-26,96,24,7123,726,363,48,24,66969
2015-12-27,72,18,5321,541,270,36,18,67023
2015-12-28,82,20,4046,410,205,41,20,67085
2015-12-29,80,20,3997,403,201,40,20,67145
2015-12-30,89,22,4444,447,223,44,22,67212
2015-12-31,71,17,3542,355,177,35,17,67266
2016-01-01,88,22,4433,443,221,44,22,67332
2016-01-02,102,25,7679,765,382,51,25,67409
2016-01-03,73,18,5541,549,274,36,18,67464
2016-01-04,86,21,4379,433,216,43,21,67529
2016-01-05,79,19,4032,397,198,39,19,67589
2016-01-06,88,22,4523,444,222,44,22,67655
2016-01-07,85,21,4367,427,213,42,21,67719
2016-01-08,80,20,4098,400,200,40,20,67779
2016-01-09,89,22,6921,673,336,44,22,67846
2016-01-10,101,25,7825,759,379,50,25,67922
2016-01-11,84,21,4355,421,210,42,21,67985
2016-01-12,92,23,4781,460,230,46,23,68054
2016-01-13,74,18,3901,374,187,37,18,68110
2016-01-14,77,19,4071,389,194,38,19,68168
2016-01-15,90,22,4735,452,226,45,22,68236
2016-01-16,99,24,7824,744,372,49,24,68311
2016-01-17,89,22,7087,672,336,44,22,68378
2016-01-18,83,20,4439,419,209,41,20,68441
2016-01-19,86,21,4602,433,216,43,21,68506
2016-01-20,76,19,4044,380,190,38,19,68563
2016-01-21,92,23,4923,461,230,46,23,68632
2016-01-22,94,23,5074,473,236,47,23,68703
2016-01-23,83,20,6706,624,312,41,20,68766
2016-01-24,83,20,6722,624,312,41,20,68829
2016-01-25,89,22,4848,448,224,44,22,68896
2016-01-26,83,20,4535,418,209,41,20,68959
2016-01-27,87,21,4730,435,217,43,21,69025
2016-01-28,106,26,5786,531,265,53,26,69105
2016-01-29,85,21,4682,428,214,42,21,69169
2016-01-30,84,21,6972,636,318,42,21,69232
2016-01-31,82,20,6790,618,309,41,20,69294
2016-02-01,94,23,5221,473,236,47,23,69365
2016-02-02,86,21,4789,433,216,43,21,69430
2016-02-03,82,20,4579,413,206,41,20,69492
2016-02-04,100,25,5565,501,250,50,25,69567
2016-02-05,101,25,5635,506,253,50,25,69643
2016-02-06,83,20,6984,625,312,41,20,69706
2016-02-07,72,18,6067,541,270,36,18,69760
2016-02-08,97,24,5494,489,244,48,24,69833
2016-02-09,83,20,4666,415,207,41,20,69896
2016-02-10,96,24,5425,481,240,48,24,69968
2016-02-11,71,17,4051,358,179,35,17,70022
2016-02-12,97,24,5515,487,243,48,24,70095
2016-02-13,78,19,6698,589,294,39,19,70154
2016-02-14,96,24,8208,721,360,48,24,70226
2016-02-15,89,22,5123,449,224,44,22,70293
2016-02-16,81,20,4644,406,203,40,20,70354
2016-02-17,86,21,4941,431,215,43,21,70419
2016-02-18,96,24,5523,481,240,48,24,70491
2016-02-19,91,22,5240,455,227,45,22,70560
2016-02-20,95,23,8259,717,358,47,23,70632
2016-02-21,108,27,9374,811,405,54,27,70713
2016-02-22,76,19,4416,382,191,38,19,70770
2016-02-23,105,26,6100,526,263,52,26,70849
2016-02-24,91,22,5321,458,229,45,22,70918
2016-02-25,82,20,4807,413,206,41,20,70980
2016-02-26,78,19,4593,394,197,39,19,71039
2016-02-27,89,22,7819,670,334,44,22,71106
2016-02-28,99,24,8729,747,373,49,24,71181
2016-02-29,90,22,5275,450,225,45,22,71249
2016-03-01,105,26,6168,526,263,52,26,71328
2016-03-02,78,19,4593,391,195,39,19,71387
2016-03-03,91,22,5379,457,228,45,22,71456
2016-03-04,80,20,4724,401,200,40,20,71516
2016-03-05,95,23,8417,714,357,47,23,71588
2016-03-06,100,25,8865,750,375,50,25,71663
2016-03-07,88,22,5212,441,220,44,22,71729
2016-03-08,68,17,4034,341,170,34,17,71780
2016-03-09,94,23,5576,470,235,47,23,71851
2016-03-10,96,24,5720,482,241,48,24,71923
2016-03-11,96,24,5715,481,240,48,24,71995
2016-03-12,104,26,9278,780,390,52,26,72073
2016-03-13,82,20,7389,621,310,41,20,72135
2016-03-14,99,24,5904,496,248,49,24,72210
2016-03-15,104,26,6200,520,260,52,26,72288
2016-03-16,76,19,4563,382,191,38,19,72345
2016-03-17,96,24,5740,481,240,48,24,72417
2016-03-18,88,22,5291,443,221,44,22,72483
2016-03-19,92,23,8306,694,346,46,23,72552
2016-03-20,96,24,8681,726,363,48,24,72624
2016-03-21,89,22,5330,445,222,44,22,72691
2016-03-22,87,21,5234,437,218,43,21,72757
2016-03-23,94,23,5641,471,235,47,23,72828
2016-03-24,83,20,5019,419,209,41,20,72891
2016-03-25,83,20,5028,419,209,41,20,72954
2016-03-26,100,25,9048,754,376,50,25,73029
2016-03-27,83,20,7511,625,312,41,20,73092
2016-03-28,100,25,6042,503,251,50,25,73167
2016-03-29,98,24,5936,494,247,49,24,73241
2016-03-30,78,19,4699,391,195,39,19,73300
2016-03-31,88,22,5302,441,220,44,22,73366
2016-04-01,106,26,6374,531,265,53,26,73446
2016-04-02,85,21,7712,642,321,42,21,73510
2016-04-03,90,22,8164,679,339,45,22,73578
2016-04-04,99,24,5978,498,249,49,24,73653
2016-04-05,102,25,6168,514,257,51,25,73730
2016-04-06,93,23,5581,465,232,46,23,73800
2016-04-07,89,22,5388,449,224,44,22,73867
2016-04-08,109,27,6550,546,273,54,27,73949
2016-04-09,112,28,10108,843,421,56,28,74033
2016-04-10,105,26,9460,789,394,52,26,74112
2016-04-11,96,24,5797,484,242,48,24,74184
2016-04-12,88,22,5287,441,220,44,22,74250
2016-04-13,88,22,5277,441,220,44,22,74316
2016-04-14,101,25,6059,507,253,50,25,74392
2016-04-15,100,25,6003,502,251,50,25,74467
2016-04-16,110,27,9857,825,412,55,27,74550
2016-04-17,103,25,9213,772,385,51,25,74628
2016-04-18,82,20,4901,411,205,41,20,74690
2016-04-19,107,26,6377,535,267,53,26,74771
2016-04-20,87,21,5196,436,218,43,21,74837
2016-04-21,93,23,5551,467,233,46,23,74907
2016-04-22,99,24,5919,498,249,49,24,74982
2016-04-23,116,29,10390,876,438,58,29,75069
2016-04-24,127,31,11356,958,478,63,31,75165
2016-04-25,103,25,6125,517,258,51,25,75243
2016-04-26,95,23,5669,479,239,47,23,75315
2016-04-27,103,25,6082,515,257,51,25,75393
2016-04-28,106,26,6286,533,266,53,26,75473
2016-04-29,94,23,5587,474,237,47,23,75544
2016-04-30,115,28,10211,867,433,57,28,75631
2016-05-01,100,25,8853,753,376,50,25,75706
2016-05-02,103,25,6055,516,258,51,25,75784
2016-05-03,105,26,6149,525,262,52,26,75863
2016-05-04,102,25,6006,513,256,51,25,75940
2016-05-05,107,26,6244,535,267,53,26,76021
2016-05-06,92,23,5402,463,231,46,23,76090
2016-05-07,93,23,8150,700,349,46,23,76160
2016-05-08,88,22,7678,660,330,44,22,76226
2016-05-09,103,25,6000,517,258,51,25,76304
2016-05-10,107,26,6190,535,267,53,26,76385
2016-05-11,103,25,6002,519,259,51,25,76463
2016-05-12,116,29,6695,580,290,58,29,76550
2016-05-13,99,24,5727,497,248,49,24,76625
2016-05-14,106,26,9161,796,397,53,26,76705
2016-05-15,88,22,7643,666,333,44,22,76771
